gold_label,sentence1,sentence2
entailment,"Ang mga kawani ay nagtatrabaho sa isang programa upang madagdagan ang bilang ng mga flamingo sa US Virgin Islands, at makakahanap ka ng isang maliit na kawan dito na matagumpay na nag-aanak bawat taon.",Sinisikap ng mga kawani na dagdagan kung gaano karaming mga flamingo ang nasa isla.
entailment,"Kaya naman nadarama nating niloloko tayo ng mga guwang na pader, manipis na pinto, at nanginginig na balustrade.",Hindi kami nasisiyahan sa mga guwang na pader at manipis na pintuan.
entailment,"Dahil sa oras at pinahusay na teknolohiya, ang lahat ng mga teleponong hindi radyo ay maaaring tatak bilang mga teleponong wire.",Ang mga teleponong hindi radyo ay lahat ay magtatapos bilang mga wire phone.
entailment,"Intelligence report, interogasyon ng KSM, Hulyo 30, 2003.",Isang interogasyon sa KSM ang isinagawa noong Hulyo ng 2003.
entailment,"At ako ay tulad ng OK, at iyon na!","Pagkatapos kong sumagot ng oo, natapos ito."
entailment,Mayroon pa akong puwang para sa anim na scotches pa.,Maaari pa rin akong kumain ng anim pang scotches.
entailment,Naniniwala ako sa kabaligtaran.,Sa palagay ko hindi iyon totoo.
entailment,Boston: Ang pangalawa ay tumama lang sa Trade Center.,Tinamaan ang trade center.
entailment,Kadalasan sinasabi ng mga eksperto na ang kasaysayan ay isinulat ng mga nagwagi.,Sinasabi ng mga pundits na ang mga nagwagi ay nagsasabi ng kasaysayan.
entailment,Sumasang-ayon si Prudie na may isang bagay na hindi maganda tungkol sa pagiging nakikita na ngumunguya ng gum.,"Ayon kay Prudie, hindi maganda ang makita siyang ngumunguya ng gum."
entailment,"Isaalang-alang ang figure na ito sa liwanag ng ang katunayan na ang pinakamalaking diksyunaryo ng Ingles - ngayon ay out ng print - ay may 600,000 o higit pang mga entry, kabilang ang maraming mga lipas na form.",Ang pinakamalaking diksyunaryo ay hindi na nai-print ngayon.
entailment,"Gawing bago ang hitsura ng aking amerikana, mahal, tahiin ito!",Kailangan kong ayusin mo ang aking damit sa pamamagitan ng pagtahi nito.
entailment,"Ibinigay ni Mihdhar ang kanyang inilaan na address bilang Marriott Hotel, New York City, ngunit sa halip ay gumugol ng isang gabi sa isa pang hotel sa New York.",Hindi naman nag-stay si Mihdhar sa hotel na ipinahiwatig niya.
entailment,"Sa kontekstong ito, ang kamakailang paglalathala ng Omni Gazetteer ng Estados Unidos ng Amerika , sa kabila ng 1,500,000 entry nito, ay maaaring makita bilang isang unang hakbang lamang, kahit na isang ambisyoso.",Ang Omni Gazetteer ng Estados Unidos ay isang unang hakbang.
entailment,P. S. Ang isang pagpupugay na donasyon sa IMA ay gumagawa ng isang kahanga-hangang regalo sa kapaskuhan.,Ang isang donasyon sa karangalan ng isang tao ay magiging isang mahusay na regalo para sa mga pista opisyal.
entailment,"Kahit na pinahihintulutan ang pag-withdraw, maaaring hindi nito maprotektahan ang abogado mula sa mga obligasyong etikal na masigasig na kumatawan sa kliyente, o mula sa mga paghahabol ng malpractice.",Maaaring managot ang abogado kahit na umalis sila sa kaso.
entailment,"Ang Umeda ay nagmamarka ng hilagang dulo ng distrito ng negosyo at libangan na kilala bilang Kita (nangangahulugang simpleng Hilaga), at ito ang pinaka-kakanyahan ng modernong pagmamadali at kaguluhan ng Osaka.",Ang Umeda ay ang hilagang dulo ng distrito ng libangan.
entailment,Ngunit ito ay tungkol sa matandang lobo na nais niyang makita ka.,Nais niyang makita ka tungkol sa lumang lobo.
entailment,"Tungkol sa mga hamon, naghahanap ako ngayon ng isang salita na maaaring i-cut sa dalawang magkakasunod na mas maliit na anyo.",Hindi ako naging madali sa paghahanap ng isang salita na maaaring i-cut sa dalawang magkakasunod na mas maliit na anyo.
entailment,At na kung ano ang sa tingin ko ay pagpunta sa maging talagang kawili-wili ay kung ano ang gagawin namin tungkol dito ibig kong sabihin na kailangan naming baguhin ang mga tao na kumakatawan sa amin,Kailangan nating baguhin ang mga taong kumakatawan sa atin.
entailment,at uh minsan masarap lumabas at kumain ng salad,Paminsan-minsan ay mahilig akong kumain ng salad.
entailment,Ipinapakita ng Figure 3 ang mga pangunahing resulta para sa dalawang modelo.,Ipinapakita ng Figure 3 kung ano ang ginagawa ng mga modelo.
entailment,"Maraming mga teknikal na problema ang nararamdaman, lalo na sa mga missile ng Hellfire.",Ang Hellfire missiles ay may mga teknikal na pagkakamali.
entailment,"Sa pagitan ng 1936 at 1940 ang Greece ay nasa ilalim ng diktadurang militar ni Ioannis Metaxas, na naaalala para sa malakas na echi (hindi) na ibinigay niya bilang tugon sa ultimatum ni Mussolini na sumuko noong 1940.",Ang Greece ay isa sa mga bansa sa mundo na may diktador.
entailment,"Ang mga Nerds, na nag-aayos ng mga silid-aralan sa ekonomiya at computer, ay may mas walang pag-asa na posisyon.",Wala nang pag-asa ang mga Nerds.
entailment,"Habang ang estado ay nagkontrata ng higit pa sa mga pag-andar ng teknolohiya ng impormasyon at pamamahala, mahalaga rin na mayroon itong mahusay na kadalubhasaan sa pamamahala ng kontrata.",Mahalaga na pamahalaan nang maayos ang mga kontrata kapag pumirma ng mas maraming kontrata.
entailment,"Bukod pa rito, paano nakatulong sa akin ang kanilang pananatili sa akin?  At dahil hindi siya sinagot ni Pitt: Nakikita mo?  Sabi niya, at nagkibit-balikat.",Hinawakan niya ang kanyang mga balikat bilang tanda ng pagtanggap.
entailment,well well na kawili-wili ka ba uh nag-aral ka ba para malaman kung paano gawin iyon,Saan mo natutunan kung paano gawin iyon?
entailment,"Upang matulungan ka sa iyong kontribusyon, mangyaring huwag mag-atubiling tawagan si Kathy Dannels, Direktor ng Pag-unlad, sa 924-6770 ext.",Mangyaring tawagan si Kathy Dannels kung nais mong talakayin ang iyong kontribusyon.
entailment,"Ang ikatlong tampok, ang pag-uugnay kumpara sa pagkakaiba-iba sa mga daloy sa espasyo ng estado na katangian ng maayos kumpara sa magulong rehimen, ay marahil ang pinakamahalaga sa ating mga talakayan sa hinaharap.",Ang pinakamahalagang bagay sa ating mga talakayan sa hinaharap ay ang pangatlong tampok.
entailment,"Samakatuwid, habang pinoprotektahan ang ating tinubuang-bayan, ang mga Amerikano ay dapat mag-ingat sa mga banta sa mahahalagang kalayaan sa personal at sibil.",Dapat bigyang-pansin ng mga Amerikano ang mga banta sa ating kalayaan.
entailment,"Kung, kung ang iyong kamay ay nakalantad sa labas ng presyon suit, ang iyong mga kamay ay pupunta sa tungkol sa limang beses ang laki, kung mayroon kang isang decompression.",Maaaring magbago ang laki ng iyong kamay kung nakalantad ito sa labas ng damit.
entailment,"Pag-record ng NYPD, Special Operations Division radio channel, Setyembre 11, 2001.","Noong Setyembre, ang mga recording ay ginawa ng ilang transmisyon sa radyo."
entailment,"Ang matrikula ng mag-aaral ay itinaas ng 12% para sa 1992-92, isang makabuluhang pagtaas.",Tumaas nang husto ang tuition rate.
entailment,"Ang dakilang makasaysayang sandali ay dumating noong 1864, nang ang kabisera nito, ang Charlottetown, ay nag-host ng isang pagpupulong ng mga pinuno ng Maritime kasama ang mga delegado mula sa Ontario at Quebec upang i-chart ang landas patungo sa pederal na katayuan ng Canada bilang isang nagkakaisang dominyo.",Ang Charlottetown ay nag-host ng mga pinuno.
entailment,"Ang gobyerno ng Estados Unidos ay madaling nagbibigay ng maraming impormasyon tungkol sa paggastos sa mga pwersang militar nito, kabilang ang katalinuhan ng militar.",Ang gobyerno ng US ay gumagastos ng pera sa kanilang intelihensiyang militar.
entailment,Sa kasalukuyan ang lugar na ito ay tinatawag na Temple of Heaven Park (Tiantan Gongyuan).,Ang Temple of Heaven Park ay medyo bago.
entailment,"Ang mabuting Dr. Spooner, isang mabait na tao na may puting buhok at cherubic mukha, nagsilbi sa New College para sa kalahating siglo bilang kilalang iskolar at may kakayahang tagapangasiwa.",Si Dr. Spooner ay bahagi ng New College sa loob ng ilang dekada.
entailment,"Si Morrison ay tiyak na nakakuha ng karapatang maging idiosyncratic tulad ng, sabihin, William Gaddis, Thomas Pynchon, o William Faulkner.",Pinapayagan si Morrison na maging kasing-idiosyncratic ni William Gaddis.
entailment,"Kung naghahanap ka para sa isang alternatibo sa gabi sa Harvard Square, magtungo sa Hispanic-flavored Inman Square, na matatagpuan sa Cambridge Street.",Ang Harvard Square ay hindi maganda sa gabi.
entailment,"Ang aking lola ay ipinanganak noong 1910, siya ay isang maliit na batang babae.",Ang aking lola ay ipinanganak 10 taon pagkatapos ng pag-ikot ng siglo.
entailment,"Ang gastos sa paglikha ng mga bahay na ito ay higit na lumampas sa binabayaran ng aming mga mamimili, kaya umaasa kami sa mga gawad at indibidwal na donasyon upang mapanatili silang abot-kayang.",Ang mga bahay ay nangangailangan ng mga mapagkukunan upang malikha.
entailment,Ang mga pakete ng pabalat ng newsweeklies ay nagpapakita ng mga nababalisa na magulang.,Ang mga nababalisa na magulang ay isang target sa marketing ng mga newsweeklies.
entailment,"Ang mga miyembro ng mga club ng kotse ay tinutukoy bilang mga clubber, at nakikipagkumpitensya sila para sa mga tropeo, sumakay sa mga caravan ng kotse, at madalas na lumahok sa mga kaganapan sa pangangalap ng pondo.",Ang mga miyembro ng mga club ng kotse ay gumagawa ng mga kumpetisyon.
entailment,Ang isang malawak na programa ng pag-aayos ay nakatakdang matapos sa huling bahagi ng 2001.,Ang programa ng pag-aayos ay hindi matatapos hanggang matapos ang taong 2000.
entailment,Inaasahan namin ang iyong patuloy na suporta at pakikipagtulungan sa iyo at sa iyong mga kawani sa taong ito at sa taong piskal 2002.,May ginawa kayo para suportahan kami nitong nakaraang taon.
entailment,Nakuha ng ahente ng FBI mula sa isang dayuhang gobyerno ang larawan ng taong pinaniniwalaang nagdirekta sa pambobomba kay Cole.,Isang dayuhang gobyerno ang may larawan ng isang taong sangkot sa pambobomba sa Cole.
entailment,Ang mga miyembro ay tumatanggap ng mga diskwento sa mga produkto at publikasyon ng Society na magagamit sa pamamagitan ng mga regular na katalogo at sa tindahan ng regalo ng History Market na matatagpuan sa aming magandang punong-himpilan ng Society.,Ang mga miyembro ay nakakakuha ng diskwento kapag bumibili sila ng mga bagay sa tindahan ng regalo.
entailment,"702 / 369-1540) ang pinakalumang coffeehouse sa Las Vegas at, ayon sa ilan, pa rin ang pinakamahusay sa lahat ng Bohemian kaluwalhatian nito.",May isang coffee house sa Vegas na mas matanda kaysa sa iba.
entailment,Ito ay isang marangal na paglilingkod.,Ito ay isang kilalang at kilalang serbisyo.
entailment,"Magandang araw po sa inyo, Sir, masaya po ang pagbati sa kanya.",Binati ni Dugo ang lalaki ng isang magandang araw.
