id,sentence1,sentence2,label,sentence1_opus,sentence2_opus
39077,"He was likely the son of the painter Girolamo Danti , also from Pesaro , who had married the sister of the painter Giovanni Antonio Pandolfi .","He was probably the son of painter Girolamo Danti , also from Pesaro who married the sister of the painter Giovanni Antonio Pandolfi .",1,"Siya ay malamang na anak ng pintor na si Girolamo Danti , na mula rin kay Pesaro , na nagpakasal sa kapatid na babae ng pintor na si Giovanni Antonio Pandolfi .","Siya ay malamang na anak ng pintor na si Girolamo Danti , na mula rin kay Pesaro na nagpakasal sa kapatid na babae ng pintor na si Giovanni Antonio Pandolfi ."
34073,"Portsmouth won 4 -- 1 , with goals of Bert Barlow , John Anderson and two from Cliff Parker .","Portsmouth won 4 -- 1 , with goals from Bert Barlow , John Anderson and two by Cliff Parker .",1,"Nanalo ang Portsmouth ng 4- 1 , na may mga goal ni Bert Barlow , John Anderson at dalawa mula sa Cliff Parker .","Nanalo ang Portsmouth ng 4- 1 , na may mga goal mula kay Bert Barlow , John Anderson at dalawa ni Cliff Parker ."
31963,"The 8 talukas of this district are Devgad , Kankavli , Malvan , Kudal , Sawantwadi , Vengurla and Dodamarg and Vaibhavwadi .","The 8 Talukas of this area are Devgad , Kankavli , Malvan , Kudal , Sawantwadi , Vengurla and Dodamarg and Vaibhavwadi .",1,"Ang 8 talukas ng distritong ito ay Devgad , Kankavli , Malvan , Kudal , Sawantwadi , Vengurla at Dodamarg at Vaibhavwadi .","Ang 8 Taliban ng lugar na ito ay Devgad , Kankavli , Malvan , Kudal , Sawantwadi , Vengurla at Dodamarg at Vaibhavwadi ."
9931,Dowa s a district in the Central Region of Malawi . The capital is Dowa .,Dowa is a district in the central region of Malawi with the capital Dowa .,1,Dowa s isang distrito sa Gitnang Rehiyon ng Malawi . Ang kabisera ay Dowa .,Ang Dowa ay isang distrito sa gitnang rehiyon ng Malawi na may kabiserang Dowa .
6905,The NFL Europe League season 1999 was the fifth season for the franchise in the Rhine Fire ( NFLEL ) .,The 1999 NFL Europe League season was the fifth season for the franchise in the Rhein Fire ( NFLEL ) .,1,Ang NFL Europe League season 1999 ay ang ikalimang season para sa franchise sa Rhine Fire ( NFLL ) .,Ang 1999 NFL Europe League season ay ang ikalimang season para sa franchise sa Rhein Fire ( NFLL ) .
42181,Dunne played in Dublin with Stella Maris before playing in England for Everton .,She played with Stella Maris in Dublin before playing for Everton in England .,1,Si Dunne ay naglaro sa Dublin kasama si Stella Maris bago maglaro sa Inglatera para sa Everton .,Siya ay naglaro kasama si Stella Maris sa Dublin bago maglaro para sa Everton sa Inglatera .
2457,"The 1962 U.S. United States Senate election was held on November 6 , 1962 to select the South Carolina .","The U.S. Senate election of 1962 was held on November 6 , 1962 to select the South Carolina .",1,"Ang 1962 halalan ng Senado ng Estados Unidos ay ginanap noong Nobyembre 6 , 1962 upang piliin ang South Carolina .","Ang halalan ng Senado ng Estados Unidos ng 1962 ay ginanap noong Nobyembre 6 , 1962 upang piliin ang South Carolina ."
27816,"In February 2016 , it was announced that Steve Poizner has joined Governor John Kasich of Ohio as National Co Chairman and California State Chairman for Kasich as President .",In February 2016 it was announced that Steve Poizner has joined Governor John Kasich of Ohio as National Co Chairman and California State Chairman for Kasich for President .,1,"Noong Pebrero 2016 , inihayag na si Steve Poizner ay sumali kay Gobernador John Kasich ng Ohio bilang National Co Chairman at California State Chairman para sa Kasich bilang Pangulo .",Noong Pebrero 2016 ay inihayag na si Steve Poizner ay sumali kay Gobernador John Kasich ng Ohio bilang National Co Chairman at California State Chairman para sa Kasich para sa Pangulo .
5136,Mark Williams is played in the TV series by Olaf Petersen .,Mark Williams is played by Olaf Petersen in the television series .,1,Ang Mark Williams ay nilalaro sa serye sa TV ni Olaf Petersen .,Ang Mark Williams ay nilalaro ni Olaf Petersen sa serye sa telebisyon .
17535,"Later in life , Toth became one of Procopio 's close friends .",Later in life Toth became one of close friends of Procopio .,1,"Sa kalaunan ng buhay , si Toth ay naging isa sa mga matalik na kaibigan ni Procopio .",Nang lumaon sa buhay si Toth ay naging isa sa mga matalik na kaibigan ni Procopio .
33988,"However , Grossman was later injured in the season , and temporarily relieved by Griese .","Grossman was injured later in the season , however , and temporarily relieved of Griese .",1,"Gayunman, si Grossman ay kalaunang nasugatan sa season , at pansamantalang naibsan sa pamamagitan ng Griese .","Si Grossman ay nasugatan sa kalaunan sa season , gayunpaman , at pansamantalang naibsan ang Griese ."
353,No long or necessary apprenticeship is necessary to learn the demanding techniques .,No long or necessary training is necessary to learn the demanding techniques .,1,Hindi na kailangan ang matagal o kinakailangang pag-aaprendis upang matutuhan ang mga paraang nangangailangan .,Hindi na kailangan ang mahaba o kinakailangang pagsasanay upang matutuhan ang mga pamamaraang nangangailangan .
26267,"His nephews include actors Nikhil Nanda and Armaan Jain , and businessman Ranbir Kapoor .",His nephews include the actors Nikhil Nanda and Armaan Jain and businessman Ranbir Kapoor .,1,"Ang kanyang mga pamangkin ay kinabibilangan ng mga aktor na sina Nikhil Nanda at Armaan Jain , at negosyanteng si Ranbir Kapoor .",Ang kanyang mga pamangkin ay kinabibilangan ng mga aktor na sina Nikhil Nanda at Armaan Jain at negosyanteng si Ranbir Kapoor .
1548,The film was photographed by Rajiv Menon and edited by A. Sreekar Prasad .,The film was photographed by Rajiv Menon and processed by A. Sreekar Prasad .,1,Ang pelikula ay kinunan ng litrato ni Rajiv Menon at dinirekta ni A. Sreekar Prasad .,Ang pelikula ay kinunan ng litrato ni Rajiv Menon at prinoseso ni A. Sreekar Prasad .
43149,The 2015 -- 16 Rain or Shine Elasto Painters season is the tenth season of the franchise in the Philippine Basketball Association ( PBA ) .,The season 2015 -- 16 rain or gloss Elasto painter is the tenth season of the franchise in the Philippine Basketball Association ( PBA ) .,1,Ang 2015- 16 Rain or Shine Elasto Painters season ay ang ika-sampung season ng franchise sa Philippine Basketball Association (PBA ) .,Ang season 2015 - 16 na ulan o glossiyong Elasto pintor ay ang ikasampung season ng franchise sa Philippine Basketball Association (PBA ) .
23757,"The Taverniers are visited by Gidea Thompson ( Sian Martin ) , a friend of Jules ' family in Trinidad .","The Taverniers are visited by Sian Martin ( Gidea Thompson ) , a friend of Jules ' and the family in Trinidad .",1,"Ang mga Tavernier ay binibisita ni Gidea Thompson (Sian Martin ) , isang kaibigan ng pamilya ni Jules sa Trinidad .","Ang mga Tavernier ay binibisita ni Sian Martin (Gidea Thompson ) , isang kaibigan ni Jules at ng pamilya sa Trinidad ."
481,"The completed fence is located mainly in Texas , with the construction in New Mexico , Arizona and California .","The completed fence is mainly in Texas , with construction underway in New Mexico , Arizona , and California .",1,"Ang nabuong bakod ay pangunahing matatagpuan sa Texas , na may konstruksiyon sa New Mexico , Arizona at California .","Ang nakumpletong bakod ay pangunahing nasa Texas , na may itinatayong underway sa New Mexico , Arizona , at California ."
39525,"The zone serves eastern and central Madhya Pradesh , the southern Uttar Pradesh and northeastern Rajasthan State .","The zone serves eastern & central Madhya Pradesh , southern Uttar Pradesh , and northeastern Rajasthan state .",1,"Ang sona ay nagsisilbi sa silangan at gitnang Madhya Pradesh , ang timog Uttar Pradesh at hilagang-silangang Rajasthan State .","Pinaglilingkuran ng sona ang silangang & gitnang Madhya Pradesh , timog Uttar Pradesh , at hilagang-silangang Rajasthan estado ."
17760,This is the Zomi traditional dresses . The male dress are `` Puan Laisan '' and the female dress are `` Puandum '',"This is the traditional dress of Zomi , the male dresses are `` Puan Laisan '' and the female clothes are `` Puandum '' .",1,Ito ay ang Zomi tradisyunal na damit . Ang panlalaking damit ay ```Buan Laisan '' at ang pambabaeng damit ay ``` Puandum ''''',"Ito ang tradisyonal na damit ni Zomi , ang mga damit na panlalaki ay ```Buan Laisan '' at ang mga damit na pambabae ay ``` Puandum '' ."
2005,His some Marathi songs from other Films are :,His marathi songs are from other films :,1,Ang kanyang ilang mga kantang Marathi mula sa iba pang Films ay :,Ang kanyang mga kantang marathi ay mula sa ibang pelikula :
23666,"With the weakening of the Canadian dollar , manufacturing sales and exports rose in November and December 2015 , and employment increased .","In November and December 2015 , with the weakening in the Canadian dollar , manufacturing sales and exports increased and employment rose .",1,"Sa paghina ng dolyar ng Canada , tumaas ang benta at pagluluwas ng mga kalakal noong Nobyembre at Disyembre 2015 , at tumaas ang trabaho .","Noong Nobyembre at Disyembre 2015 , dahil sa paghina ng dolyar ng Canada , dumami ang benta at pagluluwas at tumaas ang bilang ng trabaho ."
37857,"Burki started his career in Switzerland for a year , until he returned to Paris to work in rotogravure from 1971 to 1979 .",He started his career in Switzerland for a year until he returned to Paris from 1971 to 1979 to work in gravure .,1,"Sinimulan ni Burki ang kanyang karera sa Switzerland sa loob ng isang taon , hanggang sa siya ay bumalik sa Paris upang magtrabaho sa rotogravure mula 1971 hanggang 1979 .",Sinimulan niya ang kanyang karera sa Switzerland sa loob ng isang taon hanggang sa bumalik siya sa Paris mula 1971 hanggang 1979 upang magtrabaho sa gravure .
2031,Since 1984 Patricia Dale is married to Patricia Meyer and together they have two sons : Ryan ( born 1988 ) and Blake ( born 1992 ) .,Dale has been married to Patricia Meyer since 1984 and together they have two sons : Ryan ( born 1988 ) and Blake ( born 1992 ) .,1,Mula 1984 si Patricia Dale ay kasal kay Patricia Meyer at magkasama silang may dalawang anak na lalaki : Ryan (ipinanganak 1988 ) at Blake (ipinanganak 1992 ) .,Si Dale ay kasal na kay Patricia Meyer mula 1984 at magkasama silang may dalawang anak na lalaki : Ryan (ipinanganak 1988 ) at Blake (ipinanganak 1992 ) .
24552,CTVglobemedia acquired the CFXJ-FM station in Toronto in 2010 from Milestone Radio .,CTVglobemedia acquired Toronto station CFXJ-FM from Milestone Radio in 2010 .,1,Nakamit ng CTVglobedia ang himpilang CFXJ-FM sa Toronto noong 2010 mula sa Molection Radio .,Nakamit ng CTVglobedia ang istasyon ng Toronto na CFXJ-FM mula sa Miron Radio noong 2010 .
42574,"It can be found throughout the central palaearctic region , from Turkey , Cyprus and Lebanon , through Pakistan , Iran , Afghanistan and northern Iraq to Kashmir .","It is found throughout the central Palaearctic Region , from Turkey , Cyprus and Lebanon , east through Pakistan , Iran , Afghanistan and northern Iraq to Kashmir .",1,"Matatagpuan ito sa buong gitnang rehiyong palaearctic , mula Turkey , Cyprus at Lebanon , sa pamamagitan ng Pakistan , Iran , Afghanistan at hilagang Iraq hanggang Kashmir .","Matatagpuan ito sa buong gitnang Rehiyong Palaearctic , mula Turkey , Cyprus at Lebanon , silangan hanggang Pakistan , Iran , Afghanistan at hilagang Iraq hanggang Kashmir ."
31097,"She took refuge in London with her family in 1938 , and the family settled in East Finchley in the north of England , where she attended the Tollington Hill School .","With her family she took refuge in London in 1938 , and the family settled in East Finchley , in northern England where she attended Tollington Hill School .",1,"Nanganlong siya sa London kasama ang kanyang pamilya noong 1938 , at ang pamilya ay nanirahan sa East Finchley sa hilaga ng Inglatera , kung saan siya ay nag-aral sa Tollington Hill School .","Kasama ang kanyang pamilya ay nanganlong siya sa London noong 1938 , at ang pamilya ay nanirahan sa East Finchley , sa hilagang Inglatera kung saan siya ay nag-aral sa Tollington Hill School ."
29598,"Kirk Deighton is served over the Route 780 , Harrogate to Wetherby , and Route X70 , Kirk Deighton to Knaresborough via Wetherby and Spofforth .","Kirk Deighton is served by route 780 , Harrogate to Wetherby , and route X70 , Kirk Deighton to Knaresborough via Wetherby and Spofforth .",1,"Pinaglilingkuran ang Kirk Deighton sa Ruta 780 , Harrogate to Wetherby , at Route X70 , Kirk Deighton hanggang Knaresborough sa pamamagitan ng Wetherby at Spofforth .","Ang Kirk Deighton ay pinaglilingkuran ng ruta 780 , Harrogate to Wetherby , at ruta X70 , Kirk Deighton to Knaresborough sa pamamagitan ng Wetherby at Spofforth ."
27829,Somaiya Vidyavihar is an educational campus in the suburb of Vidyavihar in Mumbai .,Somaiya Vidyavihar is an educational campus located in the Mumbai suburb of Vidyavihar .,1,Ang Somaiya Vidyavihar ay isang kampus ng edukasyon sa arabal ng Vidyavihar sa Mumbai .,Ang Somaiya Vidyavihar ay isang kampus ng edukasyon na matatagpuan sa arabal ng Mumbai sa Vidyavihar .
36848,"Two new , large sports venues opened in 2001 : the Ralph Engelstad Arena and the Alerus Center .","In 2001 , two new large sports facilities were opened : the Ralph Engelstad Arena and the Alerus Center .",1,"Dalawang bago , malalaking lugar sa palakasan na binuksan noong 2001 : ang Ralph Engelstad Arena at ang Alerus Center .","Noong 2001 , dalawang bagong malalaking pasilidad sa palakasan ang binuksan : ang Ralph Engelstad Arena at ang Alerus Center ."
32824,It was written by Jeff Melman and was directed by Tom Spezialy and Marc Cherry .,It was written by Jeff Melman and was run by Tom Spezialy and Marc Cherry .,1,Ito ay isinulat ni Jeff Melman at pinangangasiwaan nina Tom Spezialy at Marc Cherry .,Ito ay isinulat ni Jeff Melman at pinapatakbo nina Tom Spezialy at Marc Cherry .
