id,sentence1,sentence2,label,sentence1_translated,sentence2_translated
34073,"Portsmouth won 4 -- 1 , with goals of Bert Barlow , John Anderson and two from Cliff Parker .","Portsmouth won 4 -- 1 , with goals from Bert Barlow , John Anderson and two by Cliff Parker .",1,"Nanalo ang Portsmouth ng 4-1, sa tulong ng mga goal nina Bert Barlow, John Anderson at dalawa mula kay Cliff Parker.","Nanalo ang Portsmouth ng 4-1, sa pamamagitan ng mga gol nina Bert Barlow, John Anderson at dalawa ni Cliff Parker."
31963,"The 8 talukas of this district are Devgad , Kankavli , Malvan , Kudal , Sawantwadi , Vengurla and Dodamarg and Vaibhavwadi .","The 8 Talukas of this area are Devgad , Kankavli , Malvan , Kudal , Sawantwadi , Vengurla and Dodamarg and Vaibhavwadi .",1,"Ang 8 taluka ng distritong ito ay ang Devgad, Kankavli, Malvan, Kudal, Sawantwadi, Vengurla at Dodamarg at Vaibhavwadi.","Ang 8 Talukas ng lugar na ito ay ang Devgad, Kankavli, Malvan, Kudal, Sawantwadi, Vengurla at Dodamarg at Vaibhavwadi."
9931,Dowa s a district in the Central Region of Malawi . The capital is Dowa .,Dowa is a district in the central region of Malawi with the capital Dowa .,1,Ang Dowa ay isang distrito sa Gitnang Rehiyon ng Malawi. Ang kabisera ay Dowa.,Ang Dowa ay isang distrito sa gitnang rehiyon ng Malawi na may kabisera na Dowa.
6905,The NFL Europe League season 1999 was the fifth season for the franchise in the Rhine Fire ( NFLEL ) .,The 1999 NFL Europe League season was the fifth season for the franchise in the Rhein Fire ( NFLEL ) .,1,Ang season ng NFL Europe League noong 1999 ay ang ikalimang season para sa franchise sa Rhine Fire (NFLEL).,Ang 1999 NFL Europe League season ay ang ikalimang season para sa franchise sa Rhein Fire (NFLEL).
42181,Dunne played in Dublin with Stella Maris before playing in England for Everton .,She played with Stella Maris in Dublin before playing for Everton in England .,1,Naglaro si Dunne sa Dublin kasama si Stella Maris bago naglaro sa England para sa Everton.,Naglaro siya kasama si Stella Maris sa Dublin bago naglaro para sa Everton sa England.
2457,"The 1962 U.S. United States Senate election was held on November 6 , 1962 to select the South Carolina .","The U.S. Senate election of 1962 was held on November 6 , 1962 to select the South Carolina .",1,"Ang halalan sa Senado ng Estados Unidos noong 1962 ay ginanap noong Nobyembre 6, 1962 upang piliin ang South Carolina.","Ang halalan sa Senado ng Estados Unidos noong 1962 ay ginanap noong Nobyembre 6, 1962 upang piliin ang South Carolina."
27816,"In February 2016 , it was announced that Steve Poizner has joined Governor John Kasich of Ohio as National Co Chairman and California State Chairman for Kasich as President .",In February 2016 it was announced that Steve Poizner has joined Governor John Kasich of Ohio as National Co Chairman and California State Chairman for Kasich for President .,1,"Noong Pebrero 2016, inanunsyo na si Steve Poizner ay sasama kay Gobernador John Kasich ng Ohio bilang National Co Chairman at California State Chairman para sa Kasich bilang Pangulo.","Noong Pebrero 2016, inanunsyo na si Steve Poizner ay sasama kay Gobernador John Kasich ng Ohio bilang National Co Chairman at California State Chairman para sa Kasich para sa pagka-Presidente."
5136,Mark Williams is played in the TV series by Olaf Petersen .,Mark Williams is played by Olaf Petersen in the television series .,1,Si Mark Williams ay ginagampanan sa seryeng pantelebisyon ni Olaf Petersen.,Si Mark Williams ay ginagampanan ni Olaf Petersen sa seryeng pantelebisyon.
17535,"Later in life , Toth became one of Procopio 's close friends .",Later in life Toth became one of close friends of Procopio .,1,"Kalaunan sa buhay, si Toth ay naging isa sa mga matalik na kaibigan ni Procopio.","Kalaunan sa buhay, si Toth ay naging isa sa mga matalik na kaibigan ni Procopio."
33988,"However , Grossman was later injured in the season , and temporarily relieved by Griese .","Grossman was injured later in the season , however , and temporarily relieved of Griese .",1,"Gayunpaman, nasugatan si Grossman kalaunan sa season, at pansamantalang pinalitan ni Griese.","Gayunpaman, nasugatan si Grossman sa huling bahagi ng season at pansamantalang naalis sa puwesto ni Griese."
353,No long or necessary apprenticeship is necessary to learn the demanding techniques .,No long or necessary training is necessary to learn the demanding techniques .,1,Hindi kinakailangan ang mahaba o kinakailangang pag-aaral ng mga apprenticeship upang matutunan ang mga mahirap na pamamaraan.,Hindi kinakailangan ang mahaba o kinakailangang pagsasanay upang matutunan ang mga mahirap na pamamaraan.
26267,"His nephews include actors Nikhil Nanda and Armaan Jain , and businessman Ranbir Kapoor .",His nephews include the actors Nikhil Nanda and Armaan Jain and businessman Ranbir Kapoor .,1,"Kabilang sa kanyang mga pamangkin ang mga aktor na sina Nikhil Nanda at Armaan Jain, at ang negosyanteng si Ranbir Kapoor.",Kabilang sa kanyang mga pamangkin ang mga aktor na sina Nikhil Nanda at Armaan Jain at ang negosyanteng si Ranbir Kapoor.
1548,The film was photographed by Rajiv Menon and edited by A. Sreekar Prasad .,The film was photographed by Rajiv Menon and processed by A. Sreekar Prasad .,1,Ang pelikula ay kinunan ng larawan ni Rajiv Menon at inedit ni A. Sreekar Prasad.,Ang pelikula ay kinunan ng litrato ni Rajiv Menon at pinroseso ni A. Sreekar Prasad.
43149,The 2015 -- 16 Rain or Shine Elasto Painters season is the tenth season of the franchise in the Philippine Basketball Association ( PBA ) .,The season 2015 -- 16 rain or gloss Elasto painter is the tenth season of the franchise in the Philippine Basketball Association ( PBA ) .,1,Ang 2015-16 Rain or Shine Elasto Painters season ay ang ikasampung season ng franchise sa Philippine Basketball Association (PBA).,Ang season 2015 -- 16 rain or gloss Elasto painter ay ang ikasampung season ng franchise sa Philippine Basketball Association (PBA).
23757,"The Taverniers are visited by Gidea Thompson ( Sian Martin ) , a friend of Jules ' family in Trinidad .","The Taverniers are visited by Sian Martin ( Gidea Thompson ) , a friend of Jules ' and the family in Trinidad .",1,"Dinalaw ang mga Tavernier ni Gidea Thompson (Sian Martin), isang kaibigan ng pamilya ni Jules sa Trinidad.","Dinalaw ang mga Tavernier ni Sian Martin (Gidea Thompson), isang kaibigan ni Jules at ng pamilya nito sa Trinidad."
481,"The completed fence is located mainly in Texas , with the construction in New Mexico , Arizona and California .","The completed fence is mainly in Texas , with construction underway in New Mexico , Arizona , and California .",1,"Ang natapos na bakod ay pangunahing matatagpuan sa Texas, at ang konstruksyon ay sa New Mexico, Arizona at California.","Ang natapos na bakod ay pangunahing nasa Texas, habang ang konstruksyon ay isinasagawa sa New Mexico, Arizona, at California."
39525,"The zone serves eastern and central Madhya Pradesh , the southern Uttar Pradesh and northeastern Rajasthan State .","The zone serves eastern & central Madhya Pradesh , southern Uttar Pradesh , and northeastern Rajasthan state .",1,"Ang sona ay nagsisilbi sa silangang at gitnang Madhya Pradesh, sa katimugang Uttar Pradesh at sa hilagang-silangang Estado ng Rajasthan.","Ang sona ay nagsisilbi sa silangang at gitnang Madhya Pradesh, katimugang Uttar Pradesh, at hilagang-silangang estado ng Rajasthan."
17760,This is the Zomi traditional dresses . The male dress are `` Puan Laisan '' and the female dress are `` Puandum '',"This is the traditional dress of Zomi , the male dresses are `` Puan Laisan '' and the female clothes are `` Puandum '' .",1,"Ito ang mga tradisyonal na kasuotan ng mga Zomi. Ang kasuotan ng mga lalaki ay ""Puan Laisan"" at ang kasuotan ng mga babae ay ""Puandum"".","Ito ang tradisyonal na kasuotan ng Zomi, ang mga damit ng lalaki ay ""Puan Laisan"" at ang mga damit ng babae ay ""Puandum""."
2005,His some Marathi songs from other Films are :,His marathi songs are from other films :,1,Ang ilan sa mga kanta niya sa Marathi mula sa ibang pelikula ay:,Ang kanyang mga kantang Marathi ay mula sa ibang mga pelikula:
23666,"With the weakening of the Canadian dollar , manufacturing sales and exports rose in November and December 2015 , and employment increased .","In November and December 2015 , with the weakening in the Canadian dollar , manufacturing sales and exports increased and employment rose .",1,"Kasabay ng paghina ng dolyar ng Canada, tumaas ang benta at pag-export ng mga produktong pagmamanupaktura noong Nobyembre at Disyembre 2015, at tumaas din ang bilang ng mga nagtatrabaho.","Noong Nobyembre at Disyembre 2015, kasabay ng paghina ng dolyar ng Canada, tumaas ang benta at pag-export ng mga produkto at serbisyo sa pagmamanupaktura at tumaas din ang bilang ng mga manggagawa."
37857,"Burki started his career in Switzerland for a year , until he returned to Paris to work in rotogravure from 1971 to 1979 .",He started his career in Switzerland for a year until he returned to Paris from 1971 to 1979 to work in gravure .,1,"Sinimulan ni Burki ang kanyang karera sa Switzerland sa loob ng isang taon, hanggang sa bumalik siya sa Paris upang magtrabaho sa rotogravure mula 1971 hanggang 1979.",Sinimulan niya ang kanyang karera sa Switzerland sa loob ng isang taon hanggang sa bumalik siya sa Paris mula 1971 hanggang 1979 upang magtrabaho sa gravure.
2031,Since 1984 Patricia Dale is married to Patricia Meyer and together they have two sons : Ryan ( born 1988 ) and Blake ( born 1992 ) .,Dale has been married to Patricia Meyer since 1984 and together they have two sons : Ryan ( born 1988 ) and Blake ( born 1992 ) .,1,"Mula noong 1984, ikinasal si Patricia Dale kay Patricia Meyer at magkasama silang may dalawang anak na lalaki: sina Ryan (ipinanganak noong 1988) at Blake (ipinanganak noong 1992).",Si Dale ay kasal kay Patricia Meyer simula pa noong 1984 at magkasama silang may dalawang anak na lalaki: sina Ryan (ipinanganak noong 1988) at Blake (ipinanganak noong 1992).
24552,CTVglobemedia acquired the CFXJ-FM station in Toronto in 2010 from Milestone Radio .,CTVglobemedia acquired Toronto station CFXJ-FM from Milestone Radio in 2010 .,1,Nakuha ng CTVglobemedia ang istasyon ng CFXJ-FM sa Toronto noong 2010 mula sa Milestone Radio.,Nakuha ng CTVglobemedia ang istasyon ng Toronto na CFXJ-FM mula sa Milestone Radio noong 2010.
42574,"It can be found throughout the central palaearctic region , from Turkey , Cyprus and Lebanon , through Pakistan , Iran , Afghanistan and northern Iraq to Kashmir .","It is found throughout the central Palaearctic Region , from Turkey , Cyprus and Lebanon , east through Pakistan , Iran , Afghanistan and northern Iraq to Kashmir .",1,"Ito ay matatagpuan sa buong gitnang rehiyon ng palearctic, mula Turkey, Cyprus at Lebanon, hanggang Pakistan, Iran, Afghanistan at hilagang Iraq hanggang Kashmir.","Ito ay matatagpuan sa buong gitnang Rehiyon ng Palaearctic, mula Turkey, Cyprus at Lebanon, silangan hanggang Pakistan, Iran, Afghanistan at hilagang Iraq hanggang Kashmir."
31097,"She took refuge in London with her family in 1938 , and the family settled in East Finchley in the north of England , where she attended the Tollington Hill School .","With her family she took refuge in London in 1938 , and the family settled in East Finchley , in northern England where she attended Tollington Hill School .",1,"Siya ay nanganlong sa London kasama ang kanyang pamilya noong 1938, at ang pamilya ay nanirahan sa East Finchley sa hilaga ng Inglatera, kung saan siya nag-aral sa Tollington Hill School.","Kasama ang kanyang pamilya, siya ay nanganlong sa London noong 1938, at ang pamilya ay nanirahan sa East Finchley, sa hilagang Inglatera kung saan siya nag-aral sa Tollington Hill School."
29598,"Kirk Deighton is served over the Route 780 , Harrogate to Wetherby , and Route X70 , Kirk Deighton to Knaresborough via Wetherby and Spofforth .","Kirk Deighton is served by route 780 , Harrogate to Wetherby , and route X70 , Kirk Deighton to Knaresborough via Wetherby and Spofforth .",1,"Ang Kirk Deighton ay pinaglilingkuran sa Ruta 780, Harrogate patungong Wetherby, at Ruta X70, Kirk Deighton patungong Knaresborough na dumadaan sa Wetherby at Spofforth.","Ang Kirk Deighton ay pinaglilingkuran ng rutang 780, mula Harrogate patungong Wetherby, at rutang X70, mula Kirk Deighton patungong Knaresborough sa pamamagitan ng Wetherby at Spofforth."
27829,Somaiya Vidyavihar is an educational campus in the suburb of Vidyavihar in Mumbai .,Somaiya Vidyavihar is an educational campus located in the Mumbai suburb of Vidyavihar .,1,Ang Somaiya Vidyavihar ay isang kampus pang-edukasyon sa suburb ng Vidyavihar sa Mumbai.,Ang Somaiya Vidyavihar ay isang kampus pang-edukasyon na matatagpuan sa suburb ng Vidyavihar sa Mumbai.
36848,"Two new , large sports venues opened in 2001 : the Ralph Engelstad Arena and the Alerus Center .","In 2001 , two new large sports facilities were opened : the Ralph Engelstad Arena and the Alerus Center .",1,Dalawang bago at malalaking lugar pampalakasan ang binuksan noong 2001: ang Ralph Engelstad Arena at ang Alerus Center.,"Noong 2001, dalawang bagong malalaking pasilidad pampalakasan ang binuksan: ang Ralph Engelstad Arena at ang Alerus Center."
32824,It was written by Jeff Melman and was directed by Tom Spezialy and Marc Cherry .,It was written by Jeff Melman and was run by Tom Spezialy and Marc Cherry .,1,Ito ay isinulat ni Jeff Melman at idinirek nina Tom Spezialy at Marc Cherry.,Ito ay isinulat ni Jeff Melman at pinatakbo nina Tom Spezialy at Marc Cherry.
