gold_label,sentence1,sentence2
entailment,Ang pagkanaroroon nina Bugsy Siegel at Kid Twist sa ating kamakailang kasaysayan ay hindi nangangahulugan na tayo ay isang mahirap na bayan.,Dahil lamang sa ang Bugsy Siegel at Kid Twist ay isang bahagi ng ating kasaysayan ay hindi nangangahulugan na tayo ay awtomatikong matigas.
entailment,Ang espiritu ng liberalismo na laganap sa Europa ay hindi sapat upang marating ang Espanya.,Ang Liberalismo ay hindi dumating sa Espanya hanggang sa kalaunan.
entailment,"Sa tulong ng Microsoft Helpdesk ay napag-alaman ko na ang aking CD-ROM drive ay malamang na konektado sa aking sound card at hindi sa daungan ng IDE, at sa gayon ay binigo ang Linux.",Nahihirapan ako kay Linux.
entailment,"Ang teknikal na mga epektong halaga, dahil sa gawain na ginagawa ng isang partido na maaaring gawin ito sa mas mataas na halaga, ay kinakalkula rin sa katulad na paraan na gaya ng dati.",Ang teknikal na mga epekto ng halaga ay ipinalalagay na isang paraan.
entailment,Iyon ay sa Bridgetown noong gabi ng paglusob ng mga Kastila.,Ang paglusob ng mga Kastila ay ginagawa sa gabi.
entailment,Totoo rin ito kung tungkol sa diwa ng pagkabansa.,Kumakapit din ito sa diwa ng pambansang pagkakakilanlan.
entailment,"Sa kanilang naliwanagang self-interest, sinuportahan nila ang bagong organisasyong ito, sa pagkaalam na makikinabang dito ang lungsod sa kabuuan.",Sinuportahan nila ang organisasyon dahil alam nilang makikinabang dito ang lunsod.
entailment,Pinayuhan siya ng Kapitan Dugo.,Ang Kapitan Dugo ay sumigaw kay Old Wolf.
entailment,"Pero alam mo, siya'y parang anak ng isang may - ari ng plantasyon sapagkat siya ang anak ng lalaking ito na nagmamay - ari ng maraming ari - arian.",Maraming ari - arian ang kaniyang ama.
entailment,Kaya bakit kaya napakabilis ng paggawa ng mga Gate?,Ang mga pintuang - daan ay hindi gumagawa nang mabagal.
entailment,Mangyari pa na maaaring magpataas ng krimen na alam mo at uh ang mga tao ay pumapasok at nagnanakaw ng iyong telebisyon at nagnanakaw at ipinagbibili ito dahil lamang sa hindi na sila makapagtrabaho pa alam mo,Iyan ay maaaring maging sanhi ng pagdami ng krimen.
entailment,"Ang mga kawani ay nagtatrabaho sa isang programa upang dagdagan ang bilang ng mga flamingo sa US Virgin Islands, at masusumpungan mo ang isang maliit na kawan dito na matagumpay na nagpaparami taun - taon.",Ang mga kawani ay nagtatrabaho upang dagdagan ang dami ng flamingo sa isla.
entailment,"Iyan ang dahilan kung bakit nadarama nating tayo'y dinadaya ng hungkag na mga pader, mahihinang pinto, at mabuway na mga balustrade.",Hindi kami nasisiyahan sa hungkag na mga pader at mahihinang pinto.
entailment,"Kung bibigyan ng panahon at pinahusay na teknolohiya, ang lahat ng mga teleponong di-radio ay maaaring heruhan bilang mga teleponong kawad .",Ang mga teleponong walang radyo ay pawang magiging mga teleponong kawad.
entailment,"Intelligence report, interogasyon ng KSM, Hulyo 30, 2003.",Isang interogasyon ng KSM ang isinagawa noong Hulyo ng 2003.
entailment,"At ayos naman ako, at gayon nga!","Nang sumagot ako ng oo, natapos na ito."
entailment,Mayroon pa akong Room para sa anim pang sootches.,Nakauubos pa rin ako ng anim pang sootches.
entailment,Ang kabaligtaran ang pinaniniwalaan ko.,Sa palagay ko'y hindi totoo iyan.
entailment,Ang Boston A ikalawa ay tumama lamang sa Trade Center.,Ang Trade Center ay tinamaan.
entailment,Kadalasang sinasabi ni Pundits na ang kasaysayan ay isinulat ng mga nanalo.,Sinasabi ni Pundits na ang mga nanalo ay nagsasabi ng kasaysayan.
entailment,Sang - ayon si Prudie na may tacky tungkol sa makitang pagnguya ng chewing gum.,Inaakala ni Pridie na hindi mabuting makita ang chewing gum.
entailment,"Isaalang - alang ang bilang na ito kung isasaalang - alang ang bagay na ang pinakamalaking diksiyunaryong Ingles-ngayon ay hindi na inililimbag, may 600,000 o higit pang mga sulat, pati na ang maraming lipás nang mga anyo.",Ang pinakamalaking diksiyunaryo ay hindi na inililimbag ngayon.
entailment,"Gawing bago, mahal, tahiin mo ito!",Kailangang ayusin ninyo ang aking amerikana sa pamamagitan ng pananahi nito.
entailment,"Ibinigay ni Mihdhar ang kaniyang nilayon na direksiyon bilang ang Marriott Hotel, New York City, subalit sa halip ay gumugol ng isang gabi sa isa pang otel sa New York.",Si Mihdhar ay hindi nanatili sa otel na kaniyang sinabi na kaniyang iiwan.
entailment,"Nakuha sa kontekstong ito, ang kamakailang publikasyon ng Omni Gazetteer ng Estados Unidos ng Amerika , sa kabila ng 1,500,000 mga entidad nito, ay maaaring wastong makita bilang isang unang hakbang lamang, bagaman ito ay isang ambisyosong hakbang.",Ang Omni Gazetteer ng Estados Unidos ang unang hakbang.
entailment,Ang donasyong tributo sa IMA ng P. S. ay isang napakagandang regalo para sa pista.,Ang isang donasyon na nagpaparangal sa isa ay magbibigay ng malaking regalo para sa mga kapistahan.
entailment,"Kahit na kung pinapayagan ang pag - urong, maaaring hindi nito ipagsanggalang ang abugado mula sa mga obligasyon sa etika upang aktibong katawanin ang kliyente, o mula sa mga pag - aangkin ng maling paggagamot.",Ang abogado ay maaaring mapaharap sa pananagutan kahit na lumayo sila sa kaso.
entailment,"Ang Umeda ay nagmamarka sa hilagang dulo ng distrito ng negosyo at libangan na popular na kilala bilang Kita (ibig sabihin ay Hilaga lamang ), at ito ang mismong diwa ng abala at abalang - abalang modernong Osaka.",Ang Umeda ay ang hilagang dulo ng distrito ng libangan.
entailment,Ngunit tungkol ito sa Old Wolf na nais niyang makita ka.,Gusto ka niyang makita tungkol sa Old Wolf.
entailment,"Kung tungkol naman sa mga hamon, ako ngayon ay naghahanap ng isang salita na maaaring hiwain sa dalawang sunud - sunod na mas maliliit na anyo.",Hindi ako nagkaroon ng madaling panahon na makasumpong ng isang salita na maaaring hiwain sa dalawang sunud - sunod na mas maliliit na anyo.
entailment,at na ang iniisip ko ay gonna maging talagang kawili - wili ay kung ano ang ginagawa natin dito ay ibig sabihin na tayo ay gonna kailangang baguhin ang mga tao na kumakatawan sa atin,Kailangan tayong gumawa ng mga pagbabago sa mga kumakatawan sa atin.
entailment,at ang uh kung minsan ay masarap lumabas at magkaroon ng ensalada,Paminsan - minsan ay gusto kong kumain ng ensalada.
entailment,Ipinakikita ng Larawan 3 ang pangunahing mga resulta para sa dalawang modelo.,Ipinakikita ng larawan 3 kung ano ang ginagawa ng mga modelo.
entailment,"Maraming teknikal na mga problema, lalo na sa Hellfire missiles.",Ang Hellfire missiles ay may teknikal na mga pagkakamali.
entailment,"Sa pagitan ng 1936 at 1940 ang Gresya ay nasa ilalim ng diktadurang militar ni Ioannis Metaxas, na naalala dahil sa umaalingawngaw na echi (hindi ) na ibinigay niya bilang tugon sa ultimatum ni Mussolini na sumuko noong 1940.",Ang Gresya ay isa sa mga bansa sa mundo na nagkaroon ng diktador.
entailment,"Ang mga Nerd, na pumapasok sa mga silid - aralan sa ekonomiya at computer, ay may higit pang kalagayan na wala nang pag - asa.",Ang mga Nerd ay walang pag - asa.
entailment,"Habang ang estado ay gumagawa ng higit sa mga tungkulin nito sa teknolohiya ng impormasyon at pangangasiwa, mahalaga rin na ito ay may mahusay na kasanayan sa pangangasiwa ng kontrata.",Mahalaga na pangasiwaang mabuti ang mga kontrata kapag pumipirma ng mas maraming kontrata.
entailment,"Bukod dito, paano ngang ang kanilang pagtira ay nakatulong sa akin? At gaya ni Pitt na hindi sumagot sa kaniya: Kayo'y nakakakita? kaniyang sinabi, at nagkikibit ng loob.",Kaniyang inilipat ang kaniyang mga balikat sa isang tanda ng pagtanggap.
entailment,Mabuti't kawili - wili iyan kung ikaw ay nag - aral upang matutuhan kung paano gagawin iyan,Saan mo natutuhang gawin iyan?
entailment,"Upang tulungan ka sa iyong kontribusyon, pakisuyong malayang tawagin si Kathy Dannels, Direktor ng Development, sa 924-6770 ext.",Pakisuyong tawagan si Kathy Dannels kung nais mong pag - usapan ang inyong abuloy.
entailment,"Ang ikatlong katangian, ang isang pagtitipun - tipon laban sa pagkakaiba - iba sa kahabaan ng mga agos sa espasyo ng estado na siyang pagkakakilanlan ng utos laban sa magulong rehimen, marahil ang pinakamahalaga sa ating mga talakayan sa hinaharap.",Ang pinakamahalagang bagay sa ating mga talakayan sa hinaharap ay ang ikatlong bahagi.
entailment,"Samakatuwid, samantalang ipinagsasanggalang ang ating sariling bayan, dapat isaisip ng mga Amerikano ang mga banta sa mahalagang personal at sibil na mga kalayaan.",Dapat bigyang - pansin ng mga Amerikano ang mga banta sa ating kalayaan.
entailment,"Kung, kung ang iyong kamay ay nahantad sa labas ng kasuutang de presyon, ang iyong mga kamay ay aabot ng mga limang ulit ang laki, kung ikaw ay may decompression.",ang iyong kamay ay maaaring magbago ng laki kung ito ay ilalantad sa labas ng terno.
entailment,"NYPD recording, Special Operations Division radio channel, Set. 11, 2001.",Ang mga rekord ay ginawa sa ilang paghahatid ng radyo noong Setyembre.
entailment,"Ang Student Scort ay itinaas ng 12% para sa 1992-92, isang malaking pagtaas.",Ang dami ng namamatay ay dumami nang husto.
entailment,"Ang malaking makasaysayang sandali ay dumating noong 1864, nang ang kabisera nito, ang Charlottetown, ay punong - abala sa isang miting ng mga lider ng Maritime na may mga delegado mula sa Ontario at Quebec upang isaplano ang landas patungo sa pederal na kalagayan ng Canada bilang isang nagkakaisang sakop.",Charlottetown ay hosted lider.
entailment,"Ang pamahalaan ng E.U. ay agad na nagbibigay ng saganang impormasyon tungkol sa paggasta sa militar na mga puwersa nito, pati na ang militar na katalinuhan.",Ang pamahalaan ng Estados Unidos ay gumugugol ng salapi sa kanilang katalinuhang militar.
entailment,Sa ngayon ang lugar ay tinatawag na Templo ng Langit Park (Tiantan Gongyuan).,Ang Templo ng Langit Park ay uri ng bago.
entailment,"Ang mabait na si Dr. Spooner, isang mabait na lalaki na may puting buhok at mukhang kerubin, ay naglingkod sa New College sa loob ng kalahating siglo bilang kilalang iskolar at mahusay na administrador.",Si Dr. Spooner ay isang bahagi ng New College sa loob ng mga dekada.
entailment,"Tiyak na natamo ni Morrison ang karapatang maging idiosynkratiko gaya ng, halimbawa, William Gaddis, Thomas Pynchon, o William Faulkner.",Si Morrison ay pinapayagang maging idiosynkratiko bilang William Gaddis.
entailment,"Kung naghahanap ka ng isang panggabing alternatibo sa Harvard Square, pumunta sa Hispanic-flavored Inman Square, na matatagpuan sa down Cambridge Street.",Ang Harvard Square ay hindi maganda sa gabi.
entailment,"Ang aking lola ay isinilang noong 1910, siya ay isang munting bata.",Ang aking lola ay isinilang 10 taon pagkatapos ng pasimula ng dantaon.
entailment,"Ang halaga ng paglikha ng mga tahanang ito ay makapupong higit sa ibinabayad ng ating mga mamimili, kaya umaasa tayo sa mga kaloob at indibiduwal na mga donasyon upang mapanatiling abot - kaya ang mga ito.",Ang mga tahanan ay nangangailangan ng mga yaman na kailangang gawin.
entailment,Ang mga newsweeklies' ay sumasaklaw ng mga pakete na nagbibigay - lugod sa nababalisang mga magulang.,Ang balisang mga magulang ang isa sa puntirya ng mga newsweeklies.
entailment,"Ang mga miyembro ng mga car club ay tinutukoy bilang clubbers, at sila ay nakikipagkumpitensya para sa mga tropeo, pagsakay sa car caravans, at madalas na nakikilahok sa fund-raising na mga kaganapan.",Ang mga miyembro ng mga samahan ng kotse ay nagsasagawa ng mga kompetisyon.
entailment,Isang malawak na programa ng pagkukumpuni ang nakatakdang matapos sa huling bahagi ng 2001.,Ang programa ng pagkukumpuni ay hindi matatapos hanggang sa matapos ang taóng 2000.
entailment,Inaasam - asam namin ang inyong patuloy na pagsuporta at paggawang kasama ninyo at ng inyong mga tauhan sa taóng ito at sa taóng 2002.,May ginawa ka upang suportahan kami sa nakalipas na taon na ito.
entailment,Nakuha ng ahente ng FBI mula sa isang banyagang pamahalaan ang isang larawan ng taong pinaniniwalaang nangasiwa sa pagbobomba sa Cole.,Isang banyagang pamahalaan ang may larawan ng isa na nasangkot sa pagbobomba sa Cole.
entailment,Ang mga miyembro ay tumatanggap ng diskuwento sa mga produkto at publikasyon ng Samahan na makukuha sa pamamagitan ng regular na mga katalogo at sa History Market gift shop na nasa ating magandang punong - tanggapan ng Samahan.,Ang mga miyembro ay nagkakaroon ng diskuwento kapag sila'y bumibili ng mga bagay sa tindahan ng regalo.
entailment,"702/369-1540) ang pinakamatandang kapihan sa Las Vegas at, ayon sa ilan, siya pa ring pinakamahusay sa lahat ng kaluwalhatian nito sa Bohemia.",May isang bahay ng kape sa Vegas na mas matanda sa iba pa.
entailment,Ito'y isang marangal na paglilingkod.,Ito ay isang kilala at dakilang paglilingkod.
entailment,"Magandang araw sa iyo, ginoo, pinalakpakan siya ng Dugo.",Ang dugo ay nagnasa sa taong iyon ng isang mabuting araw.
