gold_label,sentence1,sentence2
entailment,"Siyempre, baka tumaas ang krimen, alam mo 'yan, at may mga taong papasok at nakawin ang telebisyon mo, ninanakaw, at ibinebenta ito dahil lang sa hindi na nila kaya, hindi na sila makapagtrabaho.",Maaaring magdulot iyon ng pagtaas ng krimen.
entailment,"Ang mga kawani ay gumagawa ng isang programa upang mapataas ang bilang ng mga flamingo sa US Virgin Islands, at makakakita ka ng isang maliit na kawan dito na matagumpay na nagpaparami bawat taon.",Nagsusumikap ang mga kawani na dagdagan ang bilang ng mga flamingo sa isla.
entailment,"Kaya nga pakiramdam natin ay niloloko tayo ng mga hungkag na pader, marurupok na pinto, at mga barandilya na nanginginig.",Hindi kami kuntento sa mga hungkag na pader at mga manipis na pinto.
entailment,"Dahil sa panahon at pinahusay na teknolohiya, lahat ng teleponong hindi gumagamit ng radyo ay maaaring tawaging mga wire phone.",Ang mga teleponong walang radyo ay magiging mga wire phone lahat.
entailment,"Ulat ng paniktik, interogasyon kay KSM, Hulyo 30, 2003.",Isang interogasyon kay KSM ang isinagawa noong Hulyo ng 2003.
entailment,"At parang ayos lang ako, at iyon lang!","Pagkatapos kong sabihing oo, natapos na."
entailment,May espasyo pa ako para sa anim na scotch.,Kaya ko pa ring ubusin ang anim na scotch pa.
entailment,Naniniwala akong kabaligtaran lang.,Sa tingin ko hindi totoo 'yan.
entailment,Boston. Dumating ang pangalawa sa Trade Center.,Tinamaan ang Trade Center.
entailment,Madalas sabihin ng mga eksperto na ang kasaysayan ay isinusulat ng mga nanalo.,Sinasabi ng mga eksperto na ang mga nanalo ang nagkukuwento ng kasaysayan.
entailment,Sumasang-ayon si Prudie na may kakaibang dulot ang makitang ngumunguya ng chewing gum.,Naisip ni Prudie na hindi magandang bagay ang makitang ngumunguya ng chewing gum.
entailment,"Isaalang-alang ang bilang na ito kung isasaalang-alang ang katotohanan na ang pinakamalaking diksyunaryong Ingles--na ngayon ay hindi na inililimbag-limbag--ay mayroong humigit-kumulang 600,000 na lahok, kabilang ang maraming lipas na sa panahon na mga anyo.",Hindi na inililimbag ang pinakamalaking diksyunaryo.
entailment,"Gawin mong parang bago ang amerikana ko, mahal, tahiin mo!",Kailangan mong ayusin ang amerikana ko sa pamamagitan ng pananahi nito.
entailment,"Ibinigay ni Mihdhar ang kanyang inaasahang address bilang Marriott Hotel, New York City, ngunit sa halip ay nagpalipas siya ng isang gabi sa isa pang hotel sa New York.",Hindi nanatili si Mihdhar sa hotel na sinabi niyang pupuntahan niya.
entailment,"Kung ibabatay sa kontekstong ito, ang kamakailang paglalathala ng Omni Gazetteer ng Estados Unidos ng Amerika, sa kabila ng 1,500,000 lahok nito, ay maaaring maituring na unang hakbang lamang, bagama't isang ambisyoso.",Ang Omni Gazetteer ng Estados Unidos ay isang unang hakbang.
entailment,P.S. Ang isang donasyong parangal sa IMA ay isang magandang regalo para sa kapaskuhan.,Ang isang donasyon bilang parangal sa isang tao ay magiging isang magandang regalo para sa kapaskuhan.
entailment,"Kahit na pahintulutan ang pagbawi, maaaring hindi nito mapoprotektahan ang abogado mula sa mga etikal na obligasyon na masigasig na kumatawan sa kliyente, o mula sa mga paratang ng maling gawain.",Maaaring managot ang abogado kahit na umatras siya sa kaso.
entailment,"Ang Umeda ay ang hilagang dulo ng distrito ng negosyo at libangan na kilala bilang Kita (nangangahulugang Hilaga lamang), at ito ang pinakadiwa ng modernong pagmamadali at kasiglahan ng Osaka.",Ang Umeda ay ang hilagang dulo ng distrito ng libangan.
entailment,Pero tungkol ito sa Matandang Lobo kung bakit gusto ka niyang makita.,Gusto ka niyang makita tungkol sa Matandang Lobo.
entailment,"Tungkol naman sa mga hamon, kasalukuyan akong naghahanap ng salita na maaaring hatiin sa dalawang magkasunod na mas maliliit na anyo.",Hindi ako nahirapang makahanap ng salita na maaaring hatiin sa dalawang magkakasunod na mas maliliit na anyo.
entailment,"At ang sa tingin ko ay magiging talagang interesante ay kung ano ang gagawin natin tungkol dito, ibig sabihin, kailangan nating baguhin ang mga taong kumakatawan sa atin.",Kailangan nating gumawa ng mga pagbabago sa mga kumakatawan sa atin.
entailment,at minsan masarap lumabas at kumain ng salad,Paminsan-minsan ay gusto kong kumain ng salad.
entailment,Ipinapakita ng Figure 3 ang mga pangunahing resulta para sa dalawang modelo.,Ipinapakita ng Figure 3 kung ano ang ginagawa ng mga modelo.
entailment,"Maraming teknikal na problema, lalo na sa mga misayl na Hellfire.",May mga teknikal na pagkakamali ang mga misayl na Hellfire.
entailment,"Sa pagitan ng 1936 at 1940, ang Gresya ay nasa ilalim ng diktadurang militar ni Ioannis Metaxas, na naaalala dahil sa matunog na echi (hindi) na ibinigay niya bilang tugon sa ultimatum ni Mussolini na sumuko noong 1940.",Ang Greece ay isa sa mga bansang nagkaroon ng diktador sa mundo.
entailment,"Ang mga Nerd, na nagkukubli sa mga silid-aralan ng economics at computer, ay may mas kawalan ng pag-asa na kalagayan.",Wala nang pag-asa ang mga Nerd.
entailment,"Habang kinokontrata ng estado ang mas maraming tungkulin nito sa teknolohiya ng impormasyon at pamamahala, mahalaga rin na magkaroon ito ng mahusay na kadalubhasaan sa pamamahala ng kontrata.",Mahalagang pamahalaan nang maayos ang mga kontrata kapag pumipirma ng mas maraming kontrata.
entailment,"Isa pa, paano kaya ako natulungan ng pananatili nila? At dahil hindi siya sinagot ni Pitt: ""Nakikita mo?"" aniya, at nagkibit-balikat.",Iginalaw niya ang kanyang mga balikat tanda ng pagsang-ayon.
entailment,"Aba, aba, nakakatuwa naman 'yan, nag-aral ka ba para matutunan kung paano gawin 'yan?",Saan mo natutunan kung paano gawin iyon?
entailment,"Para matulungan kayo sa inyong kontribusyon, huwag mag-atubiling tawagan si Kathy Dannels, Direktor ng Pagpapaunlad, sa 924-6770 ext.",Mangyaring tawagan si Kathy Dannels kung nais mong pag-usapan ang iyong kontribusyon.
entailment,"Ang ikatlong katangian, ang tagpo laban sa diberhensiya sa mga daloy sa espasyo ng estado na nagpapakilala sa maayos laban sa magulong rehimen, ay marahil ang pinakamahalaga sa ating mga talakayan sa hinaharap.",Ang pinakamahalagang bagay sa ating mga susunod na talakayan ay ang ikatlong tampok.
entailment,"Samakatuwid, habang pinoprotektahan ang ating bayan, dapat maging maingat ang mga Amerikano sa mga banta sa mahahalagang personal at sibil na kalayaan.",Dapat bigyang-pansin ng mga Amerikano ang mga banta sa ating mga kalayaan.
entailment,"Kung ang iyong kamay ay nakalantad sa labas ng pressure suit, ang iyong mga kamay ay magiging halos limang beses ang laki, kung ikaw ay sumailalim sa decompression.",maaaring magbago ang laki ng iyong kamay kung ito ay nakalantad sa labas ng suit.
entailment,"Pagrerekord ng NYPD, channel ng radyo ng Special Operations Division, Setyembre 11, 2001.",May mga rekording na ginawa tungkol sa ilang transmisyon sa radyo noong Setyembre.
entailment,"Ang matrikula ng mga estudyante ay itinaas ng 12% para sa 1992-92, isang malaking pagtaas.",Malaki ang itinaas ng singil sa matrikula.
entailment,"Ang dakilang makasaysayang sandali ng Canada ay dumating noong 1864, nang ang kabisera nito, ang Charlottetown, ay nagdaos ng isang pagpupulong ng mga pinuno ng Maritime kasama ang mga delegado mula sa Ontario at Quebec upang itakda ang landas tungo sa pederal na katayuan ng Canada bilang isang nagkakaisang dominyon.",Naging punong-abala ang Charlottetown sa mga lider.
entailment,"Ang gobyerno ng Estados Unidos ay madaling nagbibigay ng maraming impormasyon tungkol sa paggastos sa mga puwersang militar nito, kabilang ang paniktik ng militar.",Gumagastos ang gobyerno ng US ng pera para sa kanilang military intelligence.
entailment,"Sa kasalukuyan, ang lugar na ito ay tinatawag na Temple of Heaven Park (Tiantan Gongyuan).",Medyo bago pa lang ang Temple of Heaven Park.
entailment,"Ang butihing si Dr. Spooner, isang mabait na lalaking may puting buhok at mala-anghel na mukha, ay naglingkod sa New College sa loob ng kalahating siglo bilang isang tanyag na iskolar at mahusay na administrador.",Si Dr. Spooner ay bahagi ng New College sa loob ng mga dekada.
entailment,"Tiyak na nakamit ni Morrison ang karapatang maging kasing-kakaiba ng, halimbawa, nina William Gaddis, Thomas Pynchon, o William Faulkner.",Pinapayagan si Morrison na maging kasing-kakaiba ni William Gaddis.
entailment,"Kung naghahanap ka ng alternatibo sa gabi bukod sa Harvard Square, tumungo sa Inman Square na may lasang Hispanic, na matatagpuan sa Cambridge Street.",Hindi maganda ang Harvard Square kapag gabi.
entailment,"Ang lola ko ay ipinanganak noong 1910, siya ay isang maliit na batang babae.",Ang lola ko ay ipinanganak 10 taon pagkatapos ng pagpasok ng ika-19 na siglo.
entailment,"Ang gastos sa pagpapatayo ng mga bahay na ito ay higit na lumalampas sa binabayaran ng aming mga mamimili, kaya umaasa kami sa mga grant at mga indibidwal na donasyon upang mapanatili ang mga ito na abot-kaya.",Ang mga tahanan ay nangangailangan ng mga mapagkukunan upang malikha.
entailment,Ang mga pabalat ng newsweeklies ay nagbibigay-aliw sa mga nag-aalalang magulang.,Ang mga balisang magulang ay isang target sa marketing ng mga newsweekly.
entailment,"Ang mga miyembro ng mga car club ay tinutukoy bilang mga clubber, at sila ay nakikipagkumpitensya para sa mga tropeo, sumasakay sa mga caravan na may kotse, at kadalasang nakikilahok sa mga kaganapan sa pangangalap ng pondo.",Ang mga miyembro ng mga car club ay nagsasagawa ng mga kompetisyon.
entailment,Isang malawakang programa ng pagsasaayos ang nakatakdang matapos sa huling bahagi ng 2001.,Ang programa ng pagsasaayos ay hindi matatapos hanggang sa matapos ang taong 2000.
entailment,Inaasahan namin ang inyong patuloy na suporta at mas malapit na pakikipagtulungan sa inyo at sa inyong mga kawani ngayong taon at sa taong piskal na 2002.,May nagawa ka para suportahan kami nitong nakaraang taon.
entailment,Nakuha ng ahente ng FBI mula sa isang dayuhang pamahalaan ang isang larawan ng taong pinaniniwalaang nagdirekta sa pambobomba sa Cole.,May larawan ang isang dayuhang pamahalaan ng isang taong sangkot sa pambobomba sa Cole.
entailment,Makakatanggap ang mga miyembro ng mga diskwento sa mga produkto at publikasyon ng Samahan na makukuha sa pamamagitan ng mga regular na katalogo at sa tindahan ng regalo sa History Market na matatagpuan sa aming magandang punong-tanggapan ng Samahan.,Makakakuha ng diskwento ang mga miyembro kapag bumili sila ng mga bagay sa gift shop.
entailment,"702/369-1540) ang pinakamatandang coffeehouse sa Las Vegas at, ayon sa ilan, nananatiling pinakamahusay sa lahat ng Bohemian na kaluwalhatian nito.",May isang coffee house sa Vegas na mas matanda kaysa sa iba.
entailment,Ito ay isang marangal na serbisyo.,Ito ay isang marangal at kagalang-galang na serbisyo.
entailment,"""Magandang araw po sa inyo, ginoo,"" malugod na bati sa kanya ni Blood.",Binati ni Blood ang lalaki ng magandang araw.
